"modGenes","modUniprotIDs"
"contig148578_170429","Q86UP6"
"contig213208_171065_16923","Q969X6"
"contig203649","Q5U4F4"
"contig182793","Q503C8"
"contig148568","Q5F3X4"
"contig152287_4157_196610","Q8BTJ4"
"contig65203","Q9BDY9"
"contig114786","Q64442"
"contig98950","Q04753"
"contig74572_156171_213617_211945","P51570"
"contig78761","B3RNH7"
"contig8659","Q5BKL9"
"contig218272","C3Z268"
"contig109172_88656","Q9UKP4"
"contig104244_178728","P50430"
"contig20739_218575","Q9ESV0"
"contig147088","Q6P7W0"
"contig72825_128464","Q9W735"
"contig204765","No_Uniprotmatch"
"contig58356","Q61037"
"contig93600","P83553"
"contig170516","No_Uniprotmatch"
"contig194138_143564_155576_60426","Q5RG44"
"contig180375_187035_118633_186869","Q0WYX8"
"contig204412","Q02224"
"contig175861","No_Uniprotmatch"
"contig211238","Q5RFA0"
"contig208480_158368","Q736W4"
"contig158921","A4IGY6"
"contig151576","Q9H0G5"
"contig71118","Q8K1J6"
"contig97795","O54922"
"contig205171_146684","Q9UIL4"
"contig216318","No_Uniprotmatch"
"contig81293","Q641Y6"
"contig13754_113152","Q86TZ1"
"contig186761","Q9UBN4"
"contig104051","No_Uniprotmatch"
"contig80837","A0JP86"
"contig216310","No_Uniprotmatch"
"contig170761","No_Uniprotmatch"
"contig146117_180387","P53610"
"contig98392","Q96GS4"
"contig98460","Q9NZ32"
"contig208019","Q5RJY2"
"contig208491","Q812D3"
"contig149104","No_Uniprotmatch"
"contig56314","O15084"
"contig180731","No_Uniprotmatch"
"contig145420","Q8VCH8"
"contig106865","No_Uniprotmatch"
"contig80779","Q8R4Y8"
"contig94495_120206","Q7Z8U9"
"contig105302","Q66J52"
"contig80951","Q8VCX6"
"contig203214","Q9LJX0"
"contig152412_24166_48320","B8JLX8"
"contig145997","Q5EAJ7"
"contig171067","Q8C428"
"contig77014","Q9U943"
"contig151396","Q5M7N9"
"contig97559","No_Uniprotmatch"
"contig208493_114995","B0JZ65"
"contig194281","Q9HCM7"
"contig99910","No_Uniprotmatch"
"contig152791","Q9BV94"
"contig97121","Q9Z329"
"contig178634","No_Uniprotmatch"
"contig146559_191353","Q6TMK4"
"contig154103","Q6IWH7"
"contig71181","Q80UK8"
"contig105311","No_Uniprotmatch"
"contig116726","Q9H2W6"
"contig99478","Q64620"
"contig98740_118016","Q9R0X5"
"contig76677","Q8BMB3"
"contig150292","Q13435"
"contig200558","Q5W041"
"contig112759","Q5R628"
"contig115860_4992_195722_171755","Q4V890"
"contig178210","C3YLM5"
"contig133169_73103","Q9BSJ2"
"contig174442_69899","B0WJL7"
"contig175691","A5DEZ6"
"contig168017","Q9NR09"
"contig145139_68990","Q5VYJ5"
"contig211171","No_Uniprotmatch"
"contig205425","Q9CXV1"
"contig212214","Q8R344"
"contig192665","No_Uniprotmatch"
"contig148831","Q01033"
"contig147096","Q39565"
"contig56648","P17955"
"contig177769","Q6PBT6"
"contig72626_152881_174964","Q96DN6"
"contig171310","No_Uniprotmatch"
"contig186230_193410","Q9NSD9"
"contig148845","Q9NZM1"
"contig106164","B3S0I7"
"contig145706","O88799"
"contig176035","Q8IZQ5"
"contig97045","Q497B8"
"contig109241","Q9C0H5"
"contig21239","No_Uniprotmatch"
"contig175552","Q27W01"
"contig98614_128205","B3RWT2"
"contig108422_106981","Q86WA6"
"contig147890","Q9EPB1"
"contig75315","No_Uniprotmatch"
"contig194679","Q0VCM4"
"contig147429","P42669"
"contig69868","Q3KPS4"
"contig106620_211516","Q9D023"
"contig180784_96984_174542_178467_154481_216050","O95466"
"contig600186","No_Uniprotmatch"
"contig180881","Q1LZH9"
"contig155445_112257_118087_154396","Q99K85"
"contig192021","Q8VHI3"
"contig11015_204009","Q505D1"
"contig79338","Q9D6X6"
"contig180151","P18687"
"contig137753","Q8BRF7"
"contig93728","Q5RE10"
"contig209647","A6LF81"
"contig208202_193912_216429","P54612"
"contig74565_105464","Q08379"
"contig208201","No_Uniprotmatch"
"contig202524","Q4R5Z4"
"contig65793","Q6KAQ7"
"contig111763","Q6V0K7"
"contig148608_81935_139066_54798_107122_7196","Q16720"
"contig71630_208276","Q5U4F6"
"contig106792","B3RIK8"
"contig78221_5815_178616","Q811Q2"
"contig212868","A6BM06"
"contig106662_176996_169967_151705","Q32LQ0"
"contig149676","No_Uniprotmatch"
"contig65069","P35428"
"contig150506_100093","A7YVH9"
"contig120005_192066_600201","Q04336"
"contig181991","Q8TDN6"
"contig109117","Q32PI6"
"contig215701","A5PJV8"
"contig74885","P45478"
"contig23416_178843","D2UZM7"
"contig207959","Q5ZJX5"
"contig186796_182135","Q5RFU0"
"contig149913","Q6GQT0"
"contig80865_73463","Q9P2E5"
"contig203860","Q9Y5Q8"
"contig165004_72503","Q8RWN2"
"contig145744","Q99ME9"
"contig107598_210245","Q1PRL4"
"contig112144","Q9H0G5"
"contig113098_114491","Q8R2S1"
"contig137281","Q8N1D5"
"contig105230_177598_175873","P19615"
"contig107633","No_Uniprotmatch"
"contig146447_205870_218311","C3XWB0"
"contig145514","P18665"
"contig210678","C0WYP8"
"contig151648_106579","Q8K2W9"
"contig73346","No_Uniprotmatch"
"contig66657_153235","Q5R2J4"
"contig68179_169491_204145_210048","P22182"
"contig174515","No_Uniprotmatch"
"contig171518","O73715"
"contig75761","No_Uniprotmatch"
"contig204862","Q5R8T5"
"contig145451_20420_146335","O88281"
"contig119204","P54939"
"contig218544","No_Uniprotmatch"
"contig112654_193312","Q6GN42"
"contig73054","Q5RCP3"
"contig209747","No_Uniprotmatch"
"contig111644_179608","Q7TQ20"
"contig147691","A7MB16"
"contig99359","Q9NGQ2"
"contig69608_75428","A8MU46"
"contig176305","Q8TC29"
"contig15913_169684","P27465"
"contig160035","No_Uniprotmatch"
"contig211389","No_Uniprotmatch"
"contig99826_145307","P0C6F1"
"contig146170","O15439"
"contig109608","Q5R5W2"
"contig109768","C3ZZZ5"
"contig192388","A5D8P8"
"contig59060","Q8CFE4"
"contig115631","No_Uniprotmatch"
"contig146379","Q64380"
"contig208190","Q5F3M0"
"contig212003","Q5ZMI4"
"contig81366","Q9D920"
"contig74519","Q6AY20"
"contig144756_159110_160473","A1L3F4"
"contig106003_146038","C3YFB4"
"contig99166","P07439"
"contig151772","Q6PCX9"
"contig149574","P46023"
"contig151845_120385_68594","P27653"
"contig69044","P38487"
"contig148405","Q5UPS6"
"contig117786","Q6MG55"
"contig204921","Q5U430"
"contig150781","Q60431"
"contig207997","Q8CJF7"
"contig96446","Q1ED39"
"contig203064","Q0VFN8"
"contig147971","Q7ZX22"
"contig97145","Q63187"
"contig150517","E9Q0I8"
"contig75238_155841","Q640Q5"
"contig107104","Q80YA3"
"contig133941","No_Uniprotmatch"
"contig152841","P74897"
"contig205225_169604_210274","Q98TZ8"
"contig4859","No_Uniprotmatch"
"contig169940","Q3T0Z7"
"contig140420_24118_19480_21068","Q8IY37"
"contig115264_171299","Q5IS58"
"contig203831","No_Uniprotmatch"
"contig75765_189385","No_Uniprotmatch"
"contig147192","Q19749"
"contig113847_26726_218706_600004","O60522"
"contig91758","O97758"
"contig78131","Q86V40"
"contig145860","Q5R971"
"contig112268_119770","Q9NGQ2"
"contig169062","P00504"
"contig195010_205830","Q9QZ81"
"contig19073","Q9CQ22"
"contig149073","No_Uniprotmatch"
"contig146661","Q62635"
"contig170196","Q13435"
"contig187012","Q27245"
"contig145436_106480","P12394"
"contig113401","Q80Y14"
"contig75098","No_Uniprotmatch"
"contig145219","Q9U943"
"contig80503_167780","Q9R0D8"
"contig175946","Q6BUE3"
"contig105321","O94889"
"contig104258_202427","Q5VYJ5"
"contig116912","No_Uniprotmatch"
"contig178806","Q9QUL6"
"contig170024","P13944"
"contig137464","Q95K50"
"contig189123_154028","Q9UM54"
"contig182438","C6FG12"
"contig115739_151941","Q70CQ2"
"contig80980","Q9JLI7"
"contig177270","Q10741"
"contig189418","Q15397"
"contig153312","No_Uniprotmatch"
"contig153532","No_Uniprotmatch"
"contig96472","Q5THJ4"
"contig72752_82225","Q2M389"
"contig152880_153544","No_Uniprotmatch"
"contig73017_76218","Q15526"
"contig105340_114497","Q9JMA7"
"contig159368","P13595"
"contig150607","B0WWP2"
"contig205711","A5DID3"
"contig101652_118512_155327_152629_13815_194650","Q7ZVB2"
"contig209295","P08761"
"contig211932","Q2TBE0"
"contig181435","Q9CQT9"
"contig131888_110384","E2BF62"
"contig155447","C9D7C2"
"contig108171","Q5RJH2"
"contig180203_218815","Q5R878"
"contig169266","Q10567"
"contig106773_187167","Q9ERV7"
"contig193209","Q8NFD2"
"contig209103_150752","Q93213"
"contig177285","Q01033"
"contig203385","No_Uniprotmatch"
"contig204304","Q924T7"
"contig131027","Q9Y2C9"
"contig118351_111179","Q0DAE4"
"contig75590","P18422"
"contig600058","Q5UQ13"
"contig94328","P42111"
"contig208994","Q14789"
"contig186182","Q5RB63"
"contig175721","Q04467"
"contig170347_172743","O42574"
"contig170987","No_Uniprotmatch"
"contig205757","Q498T3"
"contig118679_181700","Q6DEJ5"
"contig205988","Q7ZVM1"
"contig72513","Q8TB40"
"contig150097","Q5SSH7"
"contig105161","A4IGL7"
"contig171921","Q5REM3"
"contig70409","Q61037"
"contig13438_191954_99384_146233_15950","Q9R0K7"
"contig150908_209607","P09848"
"contig17305_174772","Q7TT23"
"contig209242_158092","B3RIA0"
"contig97820","Q9CZU3"
"contig151990","P07314"
"contig209158","Q9ESK8"
"contig177655","No_Uniprotmatch"
"contig5802","Q2F7Z7"
"contig145710","P58197"
"contig174661","Q9Z2Y8"
"contig117208","No_Uniprotmatch"
"contig185422","Q337S8"
"contig159689","Q8R235"
"contig189611_125284","Q3U481"
"contig213251","No_Uniprotmatch"
"contig14645","Q14642"
"contig209828","Q2YMB3"
"contig146290","F4WNY7"
"contig205792_106131","Q5FVF4"
"contig151549_217578","No_Uniprotmatch"
"contig151413","No_Uniprotmatch"
"contig68258","Q86WI1"
"contig72387_139077","No_Uniprotmatch"
"contig151100","O42412"
"contig147842","Q9VEC3"
"contig203975","F2U3Q1"
"contig171499","Q9U943"
"contig178506","E9GJ80"
"contig68483_186650","Q8BKZ9"
"contig183149","C7ENG7"
"contig193240","No_Uniprotmatch"
"contig185871","P18503"
"contig147932","Q28IJ3"
"contig208185","O14981"
"contig201874_217067","Q6AYP6"
"contig146072","Q08731"
"contig135890_169235","Q8R3V6"
"contig176844_108494_2177_71355","P27601"
"contig82991","Q0V9J5"
"contig81603","P63696"
"contig176139_190091","Q9CR27"
"contig146395","Q5DHB7"
"contig600168_177501","P13607"
"contig150733_48685","Q4KLC4"
"contig109921","Q8WXU2"
"contig170583_205264","P06646"
"contig218584_115138_99028","C5MBA7"
"contig150795","O60749"
"contig148798","C3YLI8"
"contig116033","P43490"
"contig108632","No_Uniprotmatch"
"contig178845_171291_152538","Q555D2"
"contig114719","Q22516"
"contig137807","P49593"
"contig168918_137370_107333_104715","Q5RCR4"
"contig210234","No_Uniprotmatch"
"contig171281","Q8N539"
"contig176002","E9GCT4"
"contig108108","Q9QZX7"
"contig110361","A8QMS7"
"contig127511","B4KFU7"
"contig154453","C3ZC34"
"contig169831","Q8IZD6"
"contig146776","C5LZS9"
"contig181350_147567_109390_176549_16872","Q6P1V8"
"contig68120","C3Z2B3"
"contig170292","Q95209"
"contig178439","Q61425"
"contig172135","Q32PW3"
"contig5052","Q4V7T8"
"contig184485","P82970"
"contig66530","Q00659"
"contig169351","P13395"
"contig149667_11188_148559_20490","P17713"
"contig106514_117255","Q08CS6"
"contig159317","O42412"
"contig24489","No_Uniprotmatch"
"contig152053","No_Uniprotmatch"
"contig181506","E9C1T2"
"contig108511","Q5R4Q7"
"contig77744","Q08257"
"contig81411","Q86V86"
"contig81895","C3YYL8"
"contig171364","Q5RB35"
"contig2372","P28047"
"contig147022","O00468"
"contig99378","Q7ZVZ7"
"contig203374","Q6V0K7"
"contig209172","P50580"
"contig181785_178825_152014","P55011"
"contig81805_118552_140734","Q9VH19"
"contig58263","P29674"
"contig74105_112701_170961","O16025"
"contig76760_130904","Q95LM1"
"contig22164","Q4R7K1"
"contig148991","P26885"
"contig147447","Q9JKL7"
"contig145884_204728","P36898"
"contig170919","O60573"
"contig196087","Q4QQS3"
"contig170442","No_Uniprotmatch"
"contig215103_199910","F6Z2C1"
"contig177183","No_Uniprotmatch"
"contig210549_156391","O14683"
"contig73469","Q3ZBL1"
"contig174815_193969","P55809"
"contig175529","No_Uniprotmatch"
"contig69645_77827","Q62252"
"contig219990","No_Uniprotmatch"
"contig212241","Q9Y3D8"
"contig178448","Q6P7A2"
"contig22386_175886","A7MBB4"
"contig131527","Q9UL25"
"contig79125","P98063"
"contig153708","P10696"
"contig177386","Q2QL78"
"contig170382","No_Uniprotmatch"
"contig52422","P22637"
"contig204311","P30793"
"contig147298","Q5RCK5"
"contig183578","P97300"
"contig118579_55028_77119","Q9NZW4"
"contig211544","P49321"
"contig98342","Q9HCC0"
"contig153268","A2VCL2"
"contig149856","Q7RTN6"
"contig151379","No_Uniprotmatch"
"contig75376","Q8K4Y7"
"contig74622","P49895"
"contig210474","P18106"
"contig66723","Q04892"
"contig169448","Q27802"
"contig202081","Q09575"
"contig152562","Q66HR9"
"contig151798","No_Uniprotmatch"
"contig139616","P46415"
"contig76217","P14733"
"contig181581","No_Uniprotmatch"
"contig147120","Q6Q759"
"contig148569","O55192"
"contig169651_204061","Q69YN4"
"contig150827_129039_76866_157735","O54949"
"contig154864","P35280"
"contig150205","Q0P5W1"
"contig79318","Q5F499"
"contig147840","Q96DM1"
"contig98543","Q9Y4A5"
"contig147805","Q6GNG8"
"contig99117","Q9BU79"
"contig203962","A2AU72"
"contig76782","Q5R941"
"contig49993_155036","Q5T2D3"
"contig97726","No_Uniprotmatch"
"contig198140_170848_70469","Q80ZA4"
"contig109265","Q29492"
"contig81094","Q15BR1"
"contig178046","P0C6B8"
"contig59940","Q924T7"
"contig57873","Q3UHC2"
"contig151236","No_Uniprotmatch"
"contig210984","P49793"
"contig112814","No_Uniprotmatch"
"contig171358","Q55FT4"
"contig59703","Q54G05"
"contig78631_26054_75785","No_Uniprotmatch"
"contig66825","Q9UKN1"
"contig117176","No_Uniprotmatch"
"contig8248_6732_14081_97654_170876_18073_105904","O96028"
"contig72768","Q9Z0K8"
"contig107662","Q9ULV0"
"contig80933_181352","Q2LXM9"
"contig600037_210809","Q9R0L6"
"contig178603","Q08CS6"
"contig204139","Q6PB93"
"contig109720","A9UMS3"
"contig151013","Q9VKA4"
"contig60454","Q08DV5"
"contig16300","O15439"
"contig177047","Q8MJC3"
"contig150264","Q568K2"
"contig97719_114089","Q08E13"
"contig137873","Q0VFZ6"
"contig159792_208155","Q4V8V2"
"contig204872_205161","Q5E946"
"contig193936_179440","A0JM12"
"contig146700","No_Uniprotmatch"
"contig75574","No_Uniprotmatch"
"contig211935_83200","A8MU46"
"contig146582","Q6IMM9"
"contig147557","No_Uniprotmatch"
"contig189568","Q9ET30"
"contig600210","P53702"
"contig114427","Q8NDA2"
"contig177225","Q86SQ7"
"contig77327","Q9ET30"
"contig148908","Q91XU0"
"contig205412","Q9Y3E5"
"contig146693","Q9NEW6"
"contig177663","Q5ZJ73"
"contig188866_208358","C3Y9T2"
"contig152844","Q2KIY5"
"contig73798","Q5SSM3"
"contig69179_205286","Q92754"
"contig140876_151771","Q58A42"
"contig119318","Q9UPP5"
"contig159982","O60268"
"contig117032","Q7ZYA6"
"contig209223","No_Uniprotmatch"
"contig216040_189007","C1C4R8"
"contig148078","P48547"
"contig74088_140228","Q6ZQR2"
"contig195345_77312","Q02614"
"contig75205_159073_81506","Q9U943"
"contig145665","P42232"
"contig105200","P15178"
"contig145471","P49706"
"contig211213","Q61555"
"contig179180_23962_170033","O88871"
"contig109500","P49793"
"contig137248","C3ZD33"
"contig193928_103279","Q8IWZ3"
"contig147405_189583_130965","No_Uniprotmatch"
"contig211772","P69098"
"contig210728","C3ZLQ8"
"contig152888","Q95LN2"
"contig203868","Q2LD37"
"contig192617","Q8WVL7"
"contig176087","P52209"
"contig175786","Q5TGI0"
"contig11558","Q8IUS5"
"contig100347_112826","Q9EPL9"
"contig111523","C3YWU0"
"contig212848","Q6DGL7"
"contig172952","Q9Y2H2"
"contig108692","Q8VHZ8"
"contig145512","O00468"
"contig4996","O42412"
"contig150429_216716","Q9P2G9"
"contig111343","No_Uniprotmatch"
"contig213203","Q9Y3B9"
"contig150907_111605","Q9CQQ8"
"contig98393","Q32LN0"
"contig113635","P62286"
"contig176235","Q6PIX5"
"contig104922","Q91857"
"contig109311","No_Uniprotmatch"
"contig158010_15962_53100","O55012"
"contig193625_111865_178679","A1A4N1"
"contig185173","No_Uniprotmatch"
"contig114243_106385_171054_117173","Q9XSM3"
"contig217047","P58545"
"contig110291_157459_12994","Q8IV36"
"contig99128_201828","O00566"
"contig74274","O58320"
"contig68811","O43897"
"contig48141_114942","Q5T5J6"
"contig115521_115569_98294_189962","Q9NZ52"
"contig151072","Q8IZU2"
"contig68978_113200","Q9LMG7"
"contig179806","Q8NDZ6"
"contig171686_99504","Q0P4F7"
"contig210124","C3XW73"
"contig147426","P29147"
"contig204970","Q7ZYC4"
"contig70388","Q6PGP7"
"contig108056_58352","Q9UQ07"
"contig194016","P70187"
"contig190191","A3KMX8"
"contig147744","Q17QF0"
"contig178314","A6H584"
"contig152193","C3Z1B6"
"contig177094_115787","Q5ZJD3"
"contig70644","P83917"
"contig171202","Q54J55"
"contig210470","Q91Y53"
"contig73518","Q9H5I5"
"contig216974","Q5U1Z0"
"contig148740","Q5M9F8"
"contig54860_147935","Q55C17"
"contig146720_600025","Q6DJI9"
"contig78857_105088","Q6P7A2"
"contig159789","Q6GQB9"
"contig204423_72280","P32780"
"contig194294","No_Uniprotmatch"
"contig204969","P23468"
"contig110484","Q8IV35"
"contig146537","P00734"
"contig16185","No_Uniprotmatch"
"contig155508_188714","Q0V9R4"
"contig210225","No_Uniprotmatch"
"contig139051","Q920B9"
"contig216186_107170","Q29RL1"
"contig107345_135184_111900","Q9ULT6"
"contig105398_114303_140286_152462","O94889"
"contig127034","P78417"
"contig151327_115774","Q8YFI5"
"contig205238","O60942"
"contig145269","P20000"
"contig214599_156365","A5D9H7"
"contig97794_175986_93895","Q3SA49"
"contig24168_111861_69144_150942","Q864S8"
"contig159897","Q64232"
"contig146709","C3YDR6"
"contig160299","No_Uniprotmatch"
"contig25111","Q6ZQL4"
"contig151546_188572","Q5S007"
"contig193894_64489","Q9P2N4"
"contig65911","Q8BVU5"
"contig26195_143555","Q07E49"
"contig116855","No_Uniprotmatch"
"contig168100","Q3V096"
"contig176712","P38650"
"contig111978","O15085"
"contig11809_79887_175727_11277","Q8C8M1"
"contig106571_177053","No_Uniprotmatch"
"contig107427_107528","Q9R0N8"
"contig154556","P31335"
"contig70759","Q90XD2"
"contig600198","Q91X21"
"contig210006","Q640S1"
"contig110420","P55016"
"contig71162","Q32LC4"
"contig145408_123825_204703_151677_205090","F2U0R8"
"contig209829","No_Uniprotmatch"
"contig6819","Q90632"
"contig211947","Q9D2I5"
"contig150822","Q14789"
"contig75594","Q32KJ8"
"contig192407","P20171"
"contig177008","Q3SZ90"
"contig153217","Q8VDM6"
"contig147943","Q39575"
"contig107739","E9C1T2"
"contig104803","O77503"
"contig151511","Q6DID7"
"contig175696","Q6WZ18"
"contig171117","No_Uniprotmatch"
"contig105733_58792_174316","P00504"
"contig70823","Q8WXG9"
"contig10895","No_Uniprotmatch"
"contig106653_114202","Q8CFN2"
"contig119644_205357","P08799"
"contig133321","Q07008"
"contig69716","Q90XW6"
"contig186285_211463_165387","Q5F371"
"contig69857","Q9CXK9"
"contig132127","Q6P3X3"
"contig181884","Q7Z7M0"
"contig146830","Q8BGQ7"
"contig79223","Q3KR73"
"contig212643","Q9EPW2"
"contig145127","B0DCR9"
"contig204353","No_Uniprotmatch"
"contig169455","Q91048"
"contig106502","P08239"
"contig78065","Q6ZTR5"
"contig147319","O02691"
"contig81566_110461_216458_189345_198927_139858_58721_192497_119821_93771","Q13439"
"contig218304_81205_71518","Q15269"
"contig185296_196413","Q9V6Y3"
"contig99543","P17124"
"contig71267","No_Uniprotmatch"
"contig11281","P53007"
"contig78710","Q5ZK35"
"contig111510","Q28181"
"contig179197_150923","Q92620"
"contig65606_193634","O75746"
"contig177062","Q8BXZ1"
"contig145763","Q62780"
"contig213929","Q6NUT3"
"contig175838","Q5UPS6"
"contig150563","Q6GYP7"
"contig175803","P50395"
"contig137368_77518","Q8WUQ7"
"contig23793_153099_153461","Q1LXK4"
"contig116804","Q86TM3"
"contig600105","Q7SYE0"
"contig115471","Q5RFD3"
"contig210387","Q13451"
"contig174758_165154","Q5XGM3"
"contig114933","P08630"
"contig175034_165361","Q6AYE3"
"contig113545","A7YWC4"
"contig139096","A4IH17"
"contig109014","No_Uniprotmatch"
"contig180449","O93274"
"contig211917","P82970"
"contig152337","Q58CV6"
"contig149871","Q9UNX4"
"contig70724","Q8R3N1"
"contig185039_81799","A2AJ76"
"contig98513","Q6ZMI0"
"contig158846","No_Uniprotmatch"
"contig71177","Q8BP00"
"contig10139","Q9ULM6"
"contig72618","Q96PE2"
"contig152233_77432_151761_112481_115659_150310_179328_80859_178375","P22897"
"contig145461","Q9Y2M2"
"contig211684_180113","No_Uniprotmatch"
"contig178485","P00918"
"contig112431_113666","Q8LGG8"
"contig104641","Q9CPV4"
"contig204043_176973","Q6AXS4"
"contig151264","Q9UBV2"
"contig175848","A8C9L9"
"contig149410","Q99LH1"
"contig205786","No_Uniprotmatch"
"contig112737","P35187"
"contig151182_210875_195266","B2RY56"
"contig171981","Q7YSW8"
"contig172183","Q5R8G3"
"contig72844","O75581"
"contig97864","Q5R4M8"
"contig118452","No_Uniprotmatch"
"contig180001_210700_176315","No_Uniprotmatch"
"contig176942_209821","Q7ZVF3"
"contig193892","Q66L32"
"contig75626","B7PQ17"
"contig209820","P28648"
"contig104578","P51557"
"contig158269_81556_52431","Q54VR7"
"contig210980","No_Uniprotmatch"
"contig170141","Q9BZC7"
"contig181954","No_Uniprotmatch"
"contig78433_204812","Q62371"
"contig147210","O60303"
"contig153557","E9CBI9"
"contig73272","F6VRF2"
"contig153311","Q9HCF6"
"contig169530","Q16665"
"contig600205","P04186"
"contig148833","No_Uniprotmatch"
"contig115934","Q9H501"
"contig147530","O93484"
"contig218468","O55005"
"contig150838","Q9USN3"
"contig81204_18674","Q6DFF6"
"contig147558","D1FX76"
"contig153340_22603","P49337"
"contig204889_189728","Q9BY12"
"contig105046_111876","Q02224"
"contig148573","Q7JZB4"
"contig151502","Q5RFN2"
"contig82059","Q9CQN6"
"contig158246","Q08B53"
"contig81304","O75602"
"contig208007","Q08CM4"
"contig22845_210848","B3RTA4"
"contig147300","E3MA61"
"contig169764_11483","O65768"
"contig115954_138134","Q5R613"
"contig212356_176651","E7EYF7"
"contig122945","No_Uniprotmatch"
"contig106135","No_Uniprotmatch"
"contig138708_203764_105282","Q6P5F6"
"contig116893","C3XUC7"
"contig25993_125565_104777","Q4LBB9"
"contig152952","A4IG66"
"contig211481","Q95ZE9"
"contig52516","Q86AA1"
"contig151614","O19004"
"contig186974","No_Uniprotmatch"
"contig169379_104861","Q7T2D0"
"contig148150","Q8K450"
"contig114952","No_Uniprotmatch"
"contig10014","Q95209"
"contig158637","Q96MD7"
"contig171844","No_Uniprotmatch"
"contig151860","Q91285"
"contig74709_19182","Q4VSN1"
"contig71749","Q9JLT4"
"contig106958","P20171"
"contig148793","Q80T79"
"contig68314_211057_167495_79687","A7E2V4"
"contig169629","C9JJ37"
"contig150991","Q9U943"
"contig94316","Q99JW2"
"contig74617","No_Uniprotmatch"
"contig72805","Q94502"
"contig125945","Q49GP3"
"contig211407_150611_137403","Q8TE57"
"contig78439_119085_106345","Q62635"
"contig175892","No_Uniprotmatch"
"contig144883","Q28247"
"contig68807_98529","Q9WU79"
"contig148027","Q9VXF1"
"contig151732","Q8R4G6"
"contig151048","Q14678"
"contig153333","No_Uniprotmatch"
"contig179998","Q8BST6"
"contig97742","No_Uniprotmatch"
"contig89779","No_Uniprotmatch"
"contig181921_10991","Q9N0A4"
"contig20275","Q8BGZ3"
"contig209960","Q9P2G9"
"contig70775","P23468"
"contig148776","Q9Z1L0"
"contig93864_151721","Q32TF8"
"contig79968","O18373"
"contig147082_181446_180226","Q02357"
"contig151210","No_Uniprotmatch"
"contig118682","No_Uniprotmatch"
"contig147329","Q86UW6"
"contig169073","No_Uniprotmatch"
"contig68883","Q641Y2"
"contig139348","P70584"
"contig71445","P92177"
"contig152664","No_Uniprotmatch"
"contig132039","P50542"
"contig169177","P54145"
"contig145091_115718","Q98SJ2"
"contig203759","Q9W6I0"
"contig152222","Q96RW7"
"contig19505_109058","Q8R092"
"contig70705","Q7ZXX2"
"contig170293_175617_146715_170931_172002_176514","Q5DU31"
"contig111495_153161","P50211"
"contig104176","Q0VFZ6"
"contig204470","B3RIH1"
"contig600030_131146_140500_78614","Q9DCL2"
"contig152144","Q21GL5"
"contig74071","D4A8G9"
"contig110712","Q6DJB9"
"contig106153","P05094"
"contig148872","Q95LS7"
"contig152089_171145","Q9BWT3"
"contig75063_194318","Q05096"
"contig149584","Q6PFM4"
"contig98809","P49802"
"contig93732","P50430"
"contig99585","F1REL8"
"contig168211","A2AX52"
"contig203910","No_Uniprotmatch"
"contig204940","A2VDC2"
"contig177114","Q9P7M5"
"contig70482","P95329"
"contig125639","No_Uniprotmatch"
"contig96990","Q9H867"
"contig158422","Q7TSH2"
"contig98036","Q7ZXQ9"
"contig160267_120146_146359_153351","Q810B6"
"contig146899","Q8WXG9"
"contig55668","B5FZ19"
"contig20410_109360_77120","Q5PPV2"
"contig112398_174634_119302","Q6DIF4"
"contig114469","Q5M9F0"
"contig145197","Q26457"
"contig72651","Q07889"
"contig176238","P08955"
"contig116294","A2VE04"
"contig182176","No_Uniprotmatch"
"contig171104","P51612"
"contig131165","No_Uniprotmatch"
"contig176724","Q6P8U6"
"contig97160","Q6V0K7"
"contig81768","A0JP86"
"contig153220_204413","Q9H4G4"
"contig152452","No_Uniprotmatch"
"contig151985","Q8VE80"
"contig151050","A3KG59"
"contig106924_9647","Q6DK93"
"contig151876","No_Uniprotmatch"
"contig152806","P41252"
"contig153568","O60749"
"contig178017_83370_178575","Q91WG5"
"contig92945","No_Uniprotmatch"
"contig213540","Q66II5"
"contig70447_79263_103944","Q5ZMP6"
"contig20193","Q05AQ3"
"contig179719","Q9ESJ4"
"contig170159","P57747"
"contig181083","A2EYA1"
"contig80121","P07314"
"contig117564","No_Uniprotmatch"
"contig149532","Q8R1G1"
"contig11991","Q5R5J1"
"contig69103","O76329"
"contig147988","Q5REW0"
"contig75514","No_Uniprotmatch"
"contig209268","P79401"
"contig167947_16871_107401","O43295"
"contig99063","Q9W2H1"
"contig600077","Q86TD4"
"contig210210","Q9BXB4"
"contig148786","A8E4L1"
"contig190768_166863","Q5M9N0"
"contig77711","Q5U4U5"
"contig133292","Q4KM47"
"contig212447","A8WGF7"
"contig1180","O65201"
"contig152612","O18806"
"contig169142_73695_205506_6537_54950_77849","Q92616"
"contig149949","No_Uniprotmatch"
"contig94447","Q709C8"
"contig195500","No_Uniprotmatch"
"contig175966_182808","Q8CGB3"
"contig65131","Q29RU2"
"contig149054","A8P436"
"contig169197_218963","Q9NR30"
"contig98603","Q9Y4C8"
"contig71407_116074_144882","P23116"
"contig171224_176619","O75821"
"contig81772","No_Uniprotmatch"
"contig205198","Q9V9J3"
"contig114510_114936","Q9CWW7"
"contig168101","Q5R8R4"
"contig156811","A9GP79"
"contig173629_74625","Q99JY0"
"contig205386","C3Y9D1"
"contig15201","P48809"
"contig115049","O55098"
"contig211927","Q59J78"
