"modGenes","modUniprotIDs"
"contig152609","Q0VDN7"
"contig148849","O76329"
"contig22054_82905_115590_152152","C3Z5T0"
"contig173668","Q5I0I9"
"contig72889","Q9Y5B6"
"contig200446","O75874"
"contig147248_202399","Q4VC17"
"contig212750_105199_212476","Q2VYC5"
"contig173064","Q8BL99"
"contig169272","P23508"
"contig213418","P21576"
"contig171540","No_Uniprotmatch"
"contig207865","No_Uniprotmatch"
"contig219027_216752_81986_13858_78385_105268_181118_177915","No_Uniprotmatch"
"contig179113","Q566X8"
"contig171579_112489_90482","Q91VY9"
"contig208056","Q503P5"
"contig170461","Q62440"
"contig147609","Q96ST2"
"contig204243","No_Uniprotmatch"
"contig211599","Q9Y2E4"
"contig77641","O88809"
"contig156919","No_Uniprotmatch"
"contig20389_117923","Q9UMX1"
"contig76026","Q9BYB0"
"contig211578","No_Uniprotmatch"
"contig167797_68967_83355","P52747"
"contig23870_59894","No_Uniprotmatch"
"contig104793","Q8IUC4"
"contig113681_94438_158300","C5LWQ3"
"contig173503","No_Uniprotmatch"
"contig600027","Q7Z3G6"
"contig172967","Q1RMU2"
"contig93133","Q2TA03"
"contig173150_216179_165190_163101_185313","P10079"
"contig184520_104353","Q99758"
"contig145732","Q9P2K5"
"contig151844_170513","Q61555"
"contig70645_178198","No_Uniprotmatch"
"contig179067","Q5REU4"
"contig68668","O00459"
"contig72204","P56282"
"contig172249_107304_209565_86661_203560","Q76KP1"
"contig152261","C3XYF5"
"contig209243","P46940"
"contig87938","Q9NYQ6"
"contig600108","Q5ZK88"
"contig205565","No_Uniprotmatch"
"contig169506","Q4V8K5"
"contig169182","A8WFR0"
"contig103466","Q96DM1"
"contig202444_149735_68940","Q99676"
"contig150311","Q14149"
"contig209418","O08874"
"contig210066","Q09137"
"contig71901_203865","O60320"
"contig99428","Q6IE24"
"contig8598","Q91VS8"
"contig178000","Q804T6"
"contig172147","Q9Y485"
"contig177065","Q96EZ8"
"contig600020","Q6P132"
"contig60744_107432_98885_69904_167717_5891","Q9QXS1"
"contig149114","No_Uniprotmatch"
"contig56299","Q76LL6"
"contig208456","Q3T000"
"contig209065_132663_110736","Q9P2C4"
"contig76280","Q2TBA3"
"contig93680","No_Uniprotmatch"
"contig7520_171270_93307","Q9U5M4"
"contig193574","Q14517"
"contig153063_130672_74159_148675_76533","Q07553"
"contig147012_82298_211036","Q5U3Q6"
"contig147684","Q8K135"
"contig58630","Q9UI14"
"contig176763","Q8MVR1"
"contig150702","A2AH22"
"contig114054","Q9VXT2"
"contig186459","Q86Y13"
"contig112947_203584_211696","Q32LP9"
"contig147007","P07949"
"contig78501","Q7LHG5"
"contig145811","Q6V4S5"
"contig209262","No_Uniprotmatch"
"contig204735","Q68CP9"
"contig71797","Q9SXD5"
"contig204452","No_Uniprotmatch"
"contig147912_72201","Q9Y597"
"contig70306","P26686"
"contig217747_128915","Q8TKB7"
"contig76955","Q5RET6"
"contig109576_131121","Q68CP4"
"contig153374","Q4A3R3"
"contig110257","Q9D4P0"
"contig216715","C3ZWG8"
"contig69638","Q9JM13"
"contig152007","Q1HA50"
"contig68691_157619_6030","Q566X8"
"contig114895","Q9DBY1"
"contig137748","No_Uniprotmatch"
"contig175802_175961","O47495"
"contig178888","No_Uniprotmatch"
"contig172055","Q8C9E8"
"contig14343_196563_160446","Q3UWM4"
"contig147924","Q96PV6"
"contig146476","No_Uniprotmatch"
"contig150062_178043","Q90Y54"
"contig80556","Q28D01"
"contig149950","Q4L9P0"
"contig125300","Q92734"
"contig130286","No_Uniprotmatch"
"contig169816","F2CCN6"
"contig68981","No_Uniprotmatch"
"contig147718","Q6IFU1"
"contig147532_178830","P14381"
"contig174844","No_Uniprotmatch"
"contig144897","P58421"
"contig116711_81324","F6YJX3"
"contig138924","A1XVT4"
"contig191892_153521_182412_178512_59234","P46530"
"contig104231","O88809"
"contig111501","No_Uniprotmatch"
"contig169915","Q8K0Q5"
"contig96709","Q6GNM6"
"contig186539","No_Uniprotmatch"
"contig108751","B3P0K6"
"contig148153","F6UEL2"
"contig145539","Q99KX1"
"contig82254","Q99PI5"
"contig72159","Q63410"
"contig211092","No_Uniprotmatch"
"contig206829","O60879"
"contig210198","Q4TA60"
"contig75887_148866","Q8WZ42"
"contig69436","Q99KW3"
"contig150471","Q14246"
"contig208061","Q9EQW7"
"contig175729","P08640"
"contig212256_68341","A2BE76"
"contig168743","D7FRJ7"
"contig69062","Q14789"
"contig94100","E2QDA5"
"contig172068","O00533"
"contig45809","A1A5B6"
"contig157871_177187","Q3SZR9"
"contig111962","Q9UQB8"
"contig98219","No_Uniprotmatch"
"contig114474","Q05858"
"contig151252_119043","O70279"
"contig79993","Q6GNJ8"
"contig170155","Q9Z2D1"
"contig177787","No_Uniprotmatch"
"contig25101","Q6DEU9"
"contig170530","B3LW80"
"contig214327","No_Uniprotmatch"
"contig210657","O45244"
"contig139133","Q9MZT6"
"contig147377_75296","Q61371"
"contig99296","P25386"
"contig148020","Q8N0W4"
"contig208066","Q9QXK3"
"contig87210_23410","Q5PRF9"
"contig101622_105709","Q9CYL5"
"contig71477_78060","Q0H8V6"
"contig94129","Q7YS44"
"contig75164","Q08C72"
"contig187631","Q4QL83"
"contig189218","No_Uniprotmatch"
"contig173854_71574_153494","Q811M1"
"contig152471_189632_99286_113725_72863","Q62165"
"contig75435","P48818"
"contig208539","O55003"
"contig137974","A6NIH7"
"contig25037_181385","Q09575"
"contig169152","Q1KKZ1"
"contig209942","Q552Z2"
"contig209078","A2AQ19"
"contig212654","O49286"
"contig109623","Q9Y297"
"contig53711","Q6GVH4"
"contig150455","Q9BYK8"
"contig198013","Q1RL39"
"contig177268","P48601"
"contig110542","Q9JMH6"
"contig204494","No_Uniprotmatch"
"contig112682_19944","Q9ULK2"
"contig150432","Q9VT28"
"contig79929","No_Uniprotmatch"
"contig109699","P78317"
"contig185394_184592","A8E5V9"
"contig114144","Q5RD00"
"contig151481","Q7SXF6"
"contig108856_176058","O18158"
"contig174987","O94808"
"contig145536","Q8C0D5"
"contig69206","Q9Y2E4"
"contig130384","P82252"
"contig70917","O60879"
"contig23041_18887_150043_72384_117611","Q92542"
"contig108169","Q5TC82"
"contig165441","Q6NT99"
"contig106602_73004_97937_65287","O60494"
"contig111880","Q9W770"
"contig212549_26095","P33206"
"contig182623","Q9Y519"
"contig110184_182221_2856","Q8NBP0"
"contig158806_178781_209020","O00459"
"contig8312","Q68UT7"
"contig153302_132931","P53492"
"contig151144","Q01082"
"contig215776_71425_82871_73333","No_Uniprotmatch"
"contig205889","Q5R4F5"
"contig600183","O89114"
"contig97266","Q14517"
"contig17777_81567_169755_81042","Q9ULH1"
"contig22829","P21802"
"contig13009","P46734"
"contig184704","Q8VCD6"
"contig74358","Q5VXU1"
"contig175947","P25822"
"contig218475","Q6ZUK4"
"contig155288","No_Uniprotmatch"
"contig71572","Q60631"
"contig75810_203869","Q9D0F3"
"contig47204_112309","Q2PZL6"
"contig208419","Q9BZM1"
"contig133775","C7MSY6"
"contig75008","Q5NVI6"
"contig74363_90184","No_Uniprotmatch"
"contig109722_70126_106581_205917","Q9H694"
"contig77705_76642","Q07817"
"contig105490","Q9C005"
"contig182681","No_Uniprotmatch"
"contig202999","Q14789"
"contig202040","Q4VA61"
"contig200041","No_Uniprotmatch"
"contig145777","Q58DQ5"
"contig150441_125433","P18519"
"contig182214","No_Uniprotmatch"
"contig66426","Q6ZVL6"
"contig147913","Q9BYB0"
"contig147427","Q9NZM3"
"contig172061","O15050"
"contig167971","Q9Z1G4"
"contig152098","B2RWS6"
"contig209937","Q53GG5"
"contig80223","No_Uniprotmatch"
"contig145759_177443_175033","Q2EJA0"
"contig170681","C0HAC0"
"contig114305_20925_154611","Q9D0F3"
"contig186763","No_Uniprotmatch"
"contig194827","A4D7S9"
"contig98996","Q9D9M5"
"contig48664_216172_174687","Q96QT6"
"contig147754","No_Uniprotmatch"
"contig75914_77211_8259","Q17LW0"
"contig148791","No_Uniprotmatch"
"contig220115_23905_173778_182531","P10079"
"contig181071","Q5VT25"
"contig104631","Q7T3S5"
"contig600082_176489_204152_108296","Q9NS37"
"contig147635_106719","Q8K0Q5"
"contig193455","No_Uniprotmatch"
"contig99356_164920","No_Uniprotmatch"
"contig98321_145177_203088","Q9QXZ0"
"contig138363_24017","B2RU40"
"contig209847","E1BZD3"
"contig74167_160319_110985_116057_150040_216583","Q9NZJ4"
"contig156503","P34696"
"contig94726","Q99J82"
"contig81126_152598_149386_175850_159496","Q91736"
"contig171313","A5D8W1"
"contig211190_105477","P91252"
"contig110316_17551_192682_127216","Q8TF05"
"contig65540_154518_183049","Q6GM44"
"contig59420_208168","P20072"
"contig213118","P17124"
"contig117743","P21328"
"contig104770","O89114"
"contig23498","P23770"
"contig55051","Q14789"
"contig124984","Q96PM5"
"contig204686","P59242"
"contig152892","Q9GR88"
"contig73625_79883_74837_111011","E5T4F4"
"contig149076","Q6ZQ88"
"contig75004_106736_205607_76535","Q13637"
"contig172453","No_Uniprotmatch"
"contig180126","O75445"
"contig202484_211982","Q8AXU9"
"contig82346","No_Uniprotmatch"
"contig183530","Q9CPW0"
"contig133415_178593","Q12933"
"contig185163","Q9Z2B5"
"contig186964","C3ZW73"
"contig176620_148209","Q86HQ2"
"contig138067","Q8K406"
"contig153597","No_Uniprotmatch"
"contig133613","Q9NRA8"
"contig157823_206050_25964_212918","P28562"
"contig179648","Q9JLZ1"
"contig193902","P57756"
"contig180149","Q96PV6"
"contig72524","F6YVJ3"
"contig118980","No_Uniprotmatch"
"contig110434_116476","Q9YGS2"
"contig150828","O02695"
"contig144939","Q9QXZ0"
"contig56834","Q9NR99"
"contig115890_205214","Q9HAR2"
"contig205675_174682","Q9R244"
"contig172038","Q63HN8"
"contig147581_4277","P50538"
"contig175019","P30975"
"contig211303","Q5R7X2"
"contig81392","Q28E61"
"contig114104_138225_145767_114347","A2AHL1"
"contig151084","No_Uniprotmatch"
"contig139533_150484_109431","Q9NZJ4"
"contig147650","Q8R179"
"contig26605_152016_131439_153543","Q9JLC8"
"contig75640_114316","Q8TBZ3"
"contig118325_76195","No_Uniprotmatch"
"contig147032","Q5U239"
"contig185185","C6FG12"
"contig194615","Q5NVI9"
"contig210183","Q8BPM0"
"contig153607","No_Uniprotmatch"
"contig146860","Q14997"
"contig74260","Q8C8R3"
"contig71366_179883","No_Uniprotmatch"
"contig117677","Q54G05"
"contig113284_97790","Q9Z220"
"contig76667_211593","Q8VIG3"
"contig4979_156922","Q58DL5"
"contig146321","No_Uniprotmatch"
"contig117309_183823","P04323"
"contig106531","D7FRJ7"
"contig176592","No_Uniprotmatch"
"contig107824","Q9Z1G4"
"contig106466_98837","P46414"
"contig167986","Q10741"
"contig209474_100047","No_Uniprotmatch"
"contig138587_211300_157575","Q6JAN1"
"contig176428","A0FKN6"
"contig117574_147042","Q8JZP3"
"contig81444_70799","Q63054"
"contig600018","No_Uniprotmatch"
"contig208341","O94923"
"contig16400_195802","Q8N138"
"contig151515","Q63HN8"
"contig45230","No_Uniprotmatch"
"contig600079","P01122"
"contig160377","Q99102"
"contig77658","Q5ZIJ9"
"contig111388","Q3BJS3"
"contig54964","Q32PP9"
"contig184633","No_Uniprotmatch"
"contig70219","Q6SA80"
"contig216059","Q8NFU3"
"contig58754_151645","Q5RHP9"
"contig69094","Q149M9"
"contig176215","No_Uniprotmatch"
"contig204704","Q4V5A3"
"contig124845","Q13114"
"contig169257","Q7T321"
"contig166209_25040_148527","Q3U0S6"
"contig92998","Q8HXY7"
"contig196870_170672","No_Uniprotmatch"
"contig149558","Q66KB0"
"contig212862","No_Uniprotmatch"
"contig187139_148010","P46531"
"contig107102","B3RP25"
"contig151766","Q5ZHQ6"
"contig151807","Q9U3W6"
"contig137942","Q6ZMW3"
"contig212728","No_Uniprotmatch"
"contig77862_150672","Q9VS29"
"contig176096","No_Uniprotmatch"
"contig58151","P38942"
"contig69802","P56558"
"contig155123","Q7ZVZ7"
"contig140041","Q8BGT5"
"contig98250","Q64640"
"contig24655_189447_112899","Q8N0W4"
"contig149792","Q5R605"
"contig149217","Q13217"
"contig68627","D0A0Q2"
"contig105337_72403_107758_98856","A6NMZ7"
"contig117604","A6QM00"
"contig108275","Q28CJ6"
"contig146980","P07814"
"contig104113","P60517"
"contig79710","Q5R7P7"
"contig5666_30986","E3CDK1"
"contig148082","Q923S9"
"contig54870_216977_119755_99451","B3S067"
"contig153862","Q6VV72"
"contig152850","Q9WU40"
"contig76756","P35556"
"contig116500","Q96RW7"
"contig113334","Q5BKC9"
"contig120131","Q9QXK3"
"contig173533","Q9QXZ0"
"contig75776","No_Uniprotmatch"
"contig149302","Q6DIP3"
"contig116671_148739","Q9Z1N3"
"contig150337","Q8C6B2"
"contig212518","No_Uniprotmatch"
"contig17887","A1L1W9"
"contig159236_69446","Q810U4"
"contig10642_157839","Q08DD7"
"contig72564","Q8TDM6"
"contig104468_111177_215708","P70297"
"contig209596","No_Uniprotmatch"
"contig145271","A4IG59"
"contig98547","Q14789"
"contig80807","No_Uniprotmatch"
"contig72576","Q9QYK7"
"contig106668","Q6IQ26"
"contig109741","B0V2N1"
"contig191642_209293_131111_115938_209160","P08592"
"contig3426","A2ECB6"
"contig111115_117220","Q9CRA5"
"contig147781","Q960X8"
"contig178409","No_Uniprotmatch"
"contig75580","Q24180"
"contig179580","Q6UWE0"
"contig68664","Q6AYM6"
"contig81713","No_Uniprotmatch"
"contig148914","P29074"
"contig147263","Q8IZD0"
"contig81494","Q9Z1K5"
"contig152457","A4QP81"
"contig211866_131173","Q08AW4"
"contig130127_25831_103880_106695","Q80YR4"
"contig54237","D0A0Q2"
"contig210683_175787","Q90705"
"contig123096","O88809"
"contig105704_97697","O15484"
"contig151823","Q91VS8"
"contig210190","A6QLD2"
"contig147432_208905","Q5RD26"
"contig203116","No_Uniprotmatch"
"contig215543_214932","Q9H987"
"contig99541","Q5EAR6"
"contig147852","D3BJX6"
"contig174469","O54834"
"contig119904_185326_98564_209377_218866_171765","Q86WG5"
"contig146389","E2JEI9"
"contig75579","No_Uniprotmatch"
"contig145096_155993","No_Uniprotmatch"
"contig116766_143889_170503_114562","No_Uniprotmatch"
"contig106294","No_Uniprotmatch"
"contig29000","P15336"
"contig153381","Q5RD26"
"contig82474","No_Uniprotmatch"
"contig60652","P50549"
"contig105825","P08640"
"contig182363_208129","E7FCA4"
"contig150786","Q9QXL2"
"contig185813","F1REL8"
"contig219952_182489","Q9USM7"
"contig73562_4476","Q8UW76"
"contig149293","P18519"
"contig165732_218702_216599","No_Uniprotmatch"
"contig169991","Q64512"
"contig104426_148361","Q8IUD2"
"contig74852","No_Uniprotmatch"
"contig152946","O55003"
"contig60124","No_Uniprotmatch"
"contig147968","Q91VS8"
"contig103080_193887","Q6GLK2"
"contig153551","Q960X8"
"contig152239","No_Uniprotmatch"
"contig82476_108709","Q9BXW6"
"contig211654","Q8IZF0"
"contig207926","C3Z4W9"
"contig58468","Q9JJS6"
"contig114132","No_Uniprotmatch"
"contig120144","Q8CIB5"
"contig181804","F6UKD2"
"contig118397","C3ZVW6"
"contig149669","Q3U7U3"
"contig75811","Q9BQS2"
"contig68520","Q15723"
"contig47218","No_Uniprotmatch"
"contig153266","Q7Z3T8"
"contig210484","P18850"
"contig192104","Q8WV41"
"contig89355","Q60629"
"contig188953","No_Uniprotmatch"
"contig94222","P12111"
"contig194327_132126_53385_58949_185146","B3P3M8"
"contig60060","Q58NQ4"
"contig146707_149541","O94913"
"contig99906_21365","Q8R3C1"
"contig71846","Q5RCN4"
"contig177256","P40946"
"contig151336_170534","Q9UBU6"
"contig145715","Q5SQM0"
"contig147946_211446","Q6P501"
"contig203770_161049_170355","Q5ZJA3"
"contig159573_185160","Q495B1"
"contig145359","Q9NRL2"
"contig82742","Q9ERE4"
"contig115097_170729","P21328"
"contig55911","Q03001"
"contig188767","Q96MD2"
"contig170898","Q63054"
"contig24335","No_Uniprotmatch"
"contig76357","Q6NRZ1"
"contig120096","Q32MH5"
"contig147542","P60371"
"contig104156","C7PBX1"
"contig73125","Q1PSW8"
"contig147190","C3ZMC5"
"contig172034","Q03376"
"contig150327","Q0GBZ5"
"contig137759_151282","Q9JLR1"
"contig126155","Q9JIA7"
"contig82910","Q13136"
"contig182860","P24346"
"contig119603","P07174"
"contig104420","P69566"
"contig150962","P02469"
"contig203539","P12111"
"contig150350_600068_104725_115686_140729","Q90XB6"
"contig214740_215618","P08138"
"contig79151","Q869E1"
"contig204822","No_Uniprotmatch"
"contig203742","Q9UHD2"
"contig219394","No_Uniprotmatch"
"contig204806","No_Uniprotmatch"
"contig183376","No_Uniprotmatch"
"contig181964","D7FRJ7"
"contig182873","P0CE10"
"contig55572","Q6UE39"
"contig131941_162113_171857_164666_168104","Q9JLC8"
"contig145708","P18293"
"contig191545","Q8TEW0"
"contig194175","O06795"
"contig184438","Q12986"
"contig56660","O95980"
"contig150487","Q8BPM0"
"contig112116","Q9HC21"
"contig212960","No_Uniprotmatch"
"contig154245","No_Uniprotmatch"
"contig209361","Q96PV6"
"contig150125","P23508"
"contig600116","Q9BLJ6"
"contig148827","Q969T9"
"contig131031","No_Uniprotmatch"
"contig144858","Q96DY2"
"contig74042_176003","Q9R0Q6"
"contig108972_111796","No_Uniprotmatch"
"contig148712_16847","Q66KM5"
"contig175895_176169_188694_176843","O47496"
"contig176337","Q7YR26"
"contig203807","Q64512"
"contig174925","P70550"
"contig115307","O89001"
"contig155612_158165","E2JEI9"
"contig93795_119072","P35584"
"contig150472","Q4QQV2"
"contig600202","A6QLI6"
"contig212870_151407","Q9Y222"
"contig177969","Q5R839"
"contig48975_133428_186753","P00521"
"contig214198","P02516"
"contig152242","Q9QXZ0"
"contig146924_204271","Q9GYZ0"
"contig118594_107459_145808","Q8BI21"
"contig189770","P53714"
"contig150848","B1B1A0"
"contig157394_151644","E1C2V1"
"contig140807","P18519"
"contig122943_191570_73715","P09216"
"contig173066","Q76KP1"
"contig71058","Q9EPN1"
"contig171574_188797","Q86Y13"
"contig71834","P22758"
"contig114829_170976_600076_145434_138914","Q9Y6X9"
"contig46461","Q29RK4"
"contig157472","P29074"
"contig179059_138477","P19618"
"contig76853","P49136"
"contig203937","Q4KLN7"
"contig155329","Q3UF25"
"contig147314","B3DLH6"
"contig189492","Q5BJ29"
"contig207326","Q8R3Y5"
"contig147802","P08640"
"contig204871","No_Uniprotmatch"
"contig195055","Q9BQS2"
"contig146570_76786","O54991"
"contig179027","Q4A3R3"
"contig207972","No_Uniprotmatch"
"contig18083","Q6GQX6"
"contig147556_209808","Q8MPM1"
"contig170713","Q9JJP6"
"contig75509","P08138"
"contig146377","C8YR32"
"contig205544","No_Uniprotmatch"
"contig22312_168764_70408","O35431"
"contig13589_65111_147104_195603","O01761"
"contig79739","Q03164"
"contig110410_184557_147700_202559_176745","Q8VHH5"
"contig152025","Q9HAR2"
"contig190041_205433_138490","A1L253"
"contig182162","Q8MVR1"
"contig210045","B7Q1N5"
"contig189278","Q80TR8"
"contig150330","Q9Y6W6"
"contig111827_78794","No_Uniprotmatch"
"contig127735_145547","P47741"
"contig70283","Q9DC69"
"contig147799","Q66J69"
"contig181527","Q9BYK8"
"contig148859","Q9QXL2"
"contig185527","No_Uniprotmatch"
"contig75019","O02695"
"contig81317","No_Uniprotmatch"
"contig18832_205563","Q5TCZ1"
"contig183150","No_Uniprotmatch"
"contig169913","Q6P823"
"contig209055","Q03516"
"contig186839","Q12986"
"contig172113","Q6AZB8"
"contig104927","Q95VA8"
"contig212563","No_Uniprotmatch"
"contig151695","No_Uniprotmatch"
"contig151423_203510","Q96M91"
"contig210030","Q62440"
"contig96606_147485","Q9BYJ9"
"contig145357","A4IFW2"
"contig203410_115141","Q5T089"
"contig77097","P27398"
"contig196360","E5SZM6"
"contig207075","P10079"
"contig151774","A9ZSY3"
"contig20940","No_Uniprotmatch"
"contig169887","Q6AYC8"
"contig140063","Q5REU4"
"contig82867_150541","No_Uniprotmatch"
"contig82236","No_Uniprotmatch"
"contig137925","No_Uniprotmatch"
"contig103358_172018","P00564"
"contig164676_74916_12360_178135_177977","Q5BK81"
"contig98076","Q4A0V8"
"contig196188","P20073"
"contig153309_188810","Q8QG61"
"contig80648","Q6INU7"
"contig119004_77405","No_Uniprotmatch"
"contig132366","Q70JS2"
"contig109558","O43934"
"contig170810","Q63054"
"contig109972_116895_114011","Q5VWP2"
"contig108484","P35280"
"contig59254_137555_133891_194718","P37709"
"contig213518","Q9JIH2"
"contig182414","Q29611"
"contig147108","Q6IE24"
"contig43401","Q15078"
"contig81748","No_Uniprotmatch"
"contig207327","No_Uniprotmatch"
"contig26490_75511_105608_209803","Q5R7B8"
"contig187488","O97125"
"contig190617","No_Uniprotmatch"
"contig110646","P56721"
"contig68296_76546","Q14005"
"contig12867_142623_79520_172896_150105_152164_214037","A6NN14"
"contig92297_16931_155255","O57472"
"contig169797_208072","Q96QZ7"
"contig150088","Q5R4W4"
"contig15538_127865","Q3SYV5"
"contig106721","O14908"
"contig174871_109095_179917_189616","Q9VS29"
"contig15332_78360_107060","P53301"
"contig203879","P08419"
"contig175798","P08003"
"contig184201_213728","Q8NEZ2"
"contig214659","B5X4E0"
"contig108178","Q6P4P2"
"contig151421","A4IFW2"
"contig171641","Q71F56"
"contig168770_108566_170592","Q1PRL4"
"contig202162","Q76LL6"
"contig600207","E0W0H3"
"contig179166_204018","A1L390"
"contig148222","Q9W0Y8"
"contig172057","Q964T1"
"contig205005","Q08CI4"
"contig168042","P0C1X8"
"contig174981","Q91287"
"contig18731","No_Uniprotmatch"
"contig211118_190948","Q86Y13"
"contig145295","O02466"
"contig145310","Q8BRB7"
"contig150269","Q5ZIJ9"
"contig127373","No_Uniprotmatch"
"contig187088","Q96AY4"
"contig99903","Q9CXI3"
"contig150272","O15034"
"contig203527","O60879"
"contig59439_178488","Q1PSW8"
"contig27736","Q96PQ7"
"contig153085","Q2LE08"
"contig77361","Q6NT99"
"contig147005_53876","Q5T5U3"
"contig170352","E1C2V1"
"contig166938","Q9JMH9"
"contig174945","P21580"
"contig179434","O89114"
"contig157500_147743_157928","O43347"
"contig203818","Q66X93"
"contig146857","No_Uniprotmatch"
"contig112053_79856","Q7SYS9"
"contig69845","Q7TP36"
"contig218461","Q91WS2"
"contig127045","No_Uniprotmatch"
"contig199663_110896_113455","Q80T79"
"contig210162","No_Uniprotmatch"
"contig164021","No_Uniprotmatch"
"contig82252","P52164"
"contig175979","O57683"
"contig106734","P52292"
"contig145508","Q3ZCF5"
"contig122099","No_Uniprotmatch"
"contig192206","Q8N336"
"contig208043","O18158"
"contig177539","Q9QY02"
"contig170059","Q6INU7"
"contig169320","Q6VY07"
"contig77673","Q8TEK3"
"contig154393","P00521"
"contig174823","No_Uniprotmatch"
"contig152973","P18519"
"contig147668_196078","Q00963"
"contig71789","Q9WUU8"
"contig145025","Q03001"
"contig69238","Q8BUR3"
"contig75796","Q03049"
"contig99808_211682_218627_80123","Q9FIV6"
"contig176894","Q96AY4"
"contig145199","P83038"
"contig204042","No_Uniprotmatch"
"contig172894","No_Uniprotmatch"
"contig127062","No_Uniprotmatch"
"contig146446","P35409"
"contig109714_14178","Q3TQF0"
"contig148048","Q6PDJ1"
"contig105468_99890","Q6PGH0"
"contig75834","P23508"
"contig153801","Q5RBI4"
"contig205339_209529","A1XQU1"
"contig77945","P28476"
"contig176986","A9UNQ4"
"contig150860","Q5RIP6"
"contig204938","Q7T005"
"contig147662","Q80T79"
"contig20830_165198","Q8BVG4"
"contig176605","P21272"
"contig186474","P57306"
"contig146593","O88281"
"contig175622","A1KZ92"
"contig196657","Q6GQX6"
"contig152588","Q8VC74"
"contig153348","P35445"
"contig97302","P04035"
"contig115663_109148_107597","Q2M148"
"contig71438_109616_18951_19331_203656","O60341"
"contig145685","Q8K1Y2"
"contig116883_138790","Q04467"
"contig187203","No_Uniprotmatch"
"contig115120","A1L209"
"contig152085","O00560"
"contig182781","Q05B18"
"contig210103","Q8VI75"
"contig111232","Q61858"
"contig76754","Q03001"
"contig176237","Q9HD15"
"contig151602","Q8K561"
"contig182173","No_Uniprotmatch"
"contig145419","O46385"
"contig132316","Q80TR8"
"contig153298","Q96RW7"
"contig83100","No_Uniprotmatch"
"contig212432","No_Uniprotmatch"
"contig110510","Q3TZ87"
"contig152479","No_Uniprotmatch"
"contig152776","Q5RDR2"
"contig208352","B7Q1N5"
"contig174468_140492","Q3UVC0"
"contig213084","Q5REU4"
"contig106516","P11883"
"contig107125","Q5PRF9"
"contig147414","Q03164"
"contig211683_58672","Q5XI46"
"contig219084","Q5U367"
"contig114151","No_Uniprotmatch"
"contig77044","Q8N8V2"
"contig198664_135325_213365_213809","Q80TR8"
"contig108805_58936_110496","Q92614"
"contig203602","P20073"
"contig170397_167232_143619_203219_99476","Q6NXI6"
"contig214435_77200","Q5U2X5"
"contig23366_108302","P23228"
"contig182736","No_Uniprotmatch"
"contig165639","No_Uniprotmatch"
"contig211349","P25386"
"contig180124_178620","B8CFF3"
"contig75898","No_Uniprotmatch"
"contig98190","A2ECB6"
"contig168150","A6QP79"
"contig180678_109296_25676","P36887"
"contig114358","Q9P278"
"contig78421","Q6NVG7"
"contig209783","Q14005"
"contig174243","Q08CZ0"
"contig189582_176945_11815_152396","No_Uniprotmatch"
"contig151722","Q9Z2A8"
"contig183362","P18519"
"contig169237","Q9WV92"
"contig179959","P07098"
"contig107169_177306_195303","Q9UG63"
"contig14888","E9Q429"
"contig78909","E9IFH2"
"contig151074","Q05609"
"contig110751","Q7RTX9"
"contig80257","Q9UK61"
"contig5331","Q25338"
"contig118471_124619","P70187"
"contig76503","Q10475"
"contig131413_117231_93925","Q8R151"
"contig184947_152906_115572_99346","Q5ZKI4"
"contig213884","No_Uniprotmatch"
"contig147149_209307_186831","Q5R8Q7"
"contig112858_210730","Q66T02"
"contig146966","No_Uniprotmatch"
"contig171413","No_Uniprotmatch"
"contig202510","No_Uniprotmatch"
"contig107011","Q9Y6P5"
"contig148902","F7D7R4"
"contig133513_208466","Q5ZJH7"
"contig112855_195047","Q90481"
"contig194087","No_Uniprotmatch"
"contig211594","Q9Z2B5"
"contig147059","Q4R7Q1"
"contig211987","A4QP81"
"contig113919","A8NMC2"
"contig210352","Q00963"
"contig207863","P43090"
"contig117974","Q91X58"
"contig170963_213821_83322","Q23490"
"contig151305","Q6VY07"
"contig60299","A3KGK3"
"contig82259_105183_181032_112751","P98070"
"contig148558","Q76KP1"
"contig142310","Q23023"
"contig183349","Q6ZN16"
"contig74612","Q08BC4"
"contig179624","D7NNB6"
"contig93880_118775","C3YA27"
"contig149663_115749_168693_106597","Q5REX1"
"contig137416","Q9NYQ6"
"contig75177","Q2KJ25"
"contig209257","Q63HN8"
"contig96512_180482_99071_213829","P53625"
"contig78686","Q5ZL74"
"contig71549","Q8AYK6"
"contig148661_19368","Q04592"
"contig177173_215059","A7MB10"
"contig214181","No_Uniprotmatch"
"contig110838_167721_218723_110836_26469","Q96T37"
"contig153008","P28693"
"contig116892","P08923"
"contig88115","No_Uniprotmatch"
"contig81700","No_Uniprotmatch"
"contig169313","P42583"
"contig180873","No_Uniprotmatch"
"contig83150","Q7ZWW7"
"contig207962","Q13153"
"contig207312","P11182"
"contig204696","P08872"
"contig148565","Q9XSK8"
"contig169202","Q24133"
"contig145380","Q03001"
"contig149581","No_Uniprotmatch"
"contig112587","Q01664"
"contig116981_204064","P47727"
"contig171475_150987_110832","Q7Z6G8"
"contig186080","O80983"
"contig120203_98163","Q80VW5"
"contig26750_16476","No_Uniprotmatch"
"contig140406","B3TP03"
"contig179346","Q8C8T7"
"contig176959","Q90YK3"
"contig12941","Q5R6K5"
"contig79649","Q9UHB7"
"contig59520","P25386"
